stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0
14hpf,2.35,0,2.41,0,0,0,0,0
16hpf,7.24,0,2.23,0,0,0,0,0
19hpf,4.8,0,1.52,0,0,0,0,0
24hpf,5.77,0,0,0,0,0,0,0
2dpf,117.84,0.96,9.86,0,2.4,1.11,3.08,6
3dpf,20.23,0,0.62,0.3,0.96,0.29,0,0
5dpf,29.05,0,1.4,0,1.79,0,0.34,1.4
10dpf,18.04,0,0.99,0,0.39,0,0,0
