stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
24hpf,0,0,214.03,0,0,0,0,0,0
2dpf,2.96,0,199.27,0.84,0.58,0.64,1.84,0.67,5.92
3dpf,4.96,1.07,53.45,3.48,0,1.42,0,0,0
5dpf,1.8,0.94,247.76,19.15,0.63,9.03,0.72,0.34,6.58
10dpf,11.22,1.16,252.13,53.31,0,2.81,0.48,0,1.02
