stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.75,7.74,0,0,0
3dpf,41.89,0.52,0,0.36,0,8.17,0,0.57,1.26
5dpf,3.26,0,1.33,1.15,0.61,10.6,0.3,1.86,2.99
10dpf,445.13,2.85,0,1.32,0,11.19,0,0,1.6
