stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.96,0,0,2.26,3.4,0,0
3dpf,38.62,0,0,0,8.65,0.36,0
5dpf,8.13,0.59,0,0,3.96,1.56,0
10dpf,91.33,1.88,0.54,0.4,9.11,1.44,1.12
