stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,2.05,0,0,0,0,0,0,0,0
2dpf,34.44,0.96,0.51,7.91,6,0,1.42,4.01,3.18
3dpf,67.53,0,0,0,3.73,0,0,0.3,0
5dpf,6.18,0.37,0.31,0.48,7.59,0.29,0.61,1.81,1.75
10dpf,44.76,0.92,0.45,0,8.9,0,0,0,0
