stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,4.14,0,12.1,15.19,0,0.52,0.69
3dpf,2.56,0,0.65,3.36,2.22,3.28,0
5dpf,1.09,0,18.01,17.09,0,6.64,1.06
10dpf,1.26,2.89,12.29,12.72,0,3.68,0
