stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,8.59
12hpf,7.56,0,0,0,3.67,0,0,0,0,0
14hpf,65.85,0,0,4.79,4.59,0,0,0,7.89,9.45
16hpf,65.44,0,0,1.98,8.62,2.13,0,4.12,12.69,16.86
19hpf,216.8,1.6,0,0,11.6,3.76,0,7.89,14.25,5.63
24hpf,221.63,0.93,0,1.09,46.35,24.14,1.36,8.83,44.27,42.62
2dpf,1717.35,0.82,4.46,20.22,161.07,373.25,9.87,14.5,102.54,184.13
3dpf,552.81,3.87,0,0,30.4,371.78,1.06,3.45,10.27,24.48
5dpf,631.63,8.82,8.67,25.78,52.02,649.41,5.75,10.49,45.64,200.29
10dpf,357.6,2.34,2.2,5.65,24.09,268.49,1.94,1.16,10.94,22.49
