stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,8.59
2dpf,0,0,1.52,0.57,0.6,12.03
3dpf,0.33,0,0,1.01,0,11.85
5dpf,0.78,3.52,0,1.43,0,8.39
10dpf,0.79,3.03,1,0.61,0,10.76
