stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.99,0,0,1.51,37.73,61.63,0.54,0
3dpf,2.85,0,0,0,11.2,32.75,0,0
5dpf,0,0,24.16,0,13.31,55.69,0,2.14
10dpf,0,1.11,0,0,4.11,42.16,0,0.97
