stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.89,0,0.68,5.73,8.66,1.93,1.94,1.09
3dpf,6.08,0.78,0,0,2.67,0,0,0
5dpf,0.92,0,0,0.64,5.21,0,0,1.04
10dpf,0,0,0.64,0,1.4,0,0,0
