stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,19.47,0,0,1.24,9.99,18.35,1.62,6.31
3dpf,101.42,0,0,0,0.74,6.07,0.86,0
5dpf,3.27,0,0.56,0.42,1.61,5.03,0.67,2.49
10dpf,22.77,1.12,0,0,0,0.88,0.46,0.57
