stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.82,0,0,0
2dpf,2.61,0,0,1.43,0,0.59,1.86
3dpf,6.12,8.76,0,0,2.18,0.33,0
5dpf,3.07,27.74,3.23,0.73,4.8,1.8,3.65
10dpf,0.9,68.38,0,0,2.07,1.11,1.64
