stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,9.56,0,0,0,0
2dpf,17.17,0,8.86,10.55,3.16,8.23,4.99
3dpf,0,0,0,0.3,0,0,0
10dpf,0,0.64,0,0,0,0,0
