stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,45.42,0,0,2.93,0.56,4.73,1.54,0.93,57.49
3dpf,7.28,0,0,0.34,0.87,25.66,0.6,0,175.35
5dpf,16.62,0.34,1.82,2.74,3.32,52.04,1.69,1.31,767.07
10dpf,101.93,0,0.38,0.52,1.74,12.07,0,0.92,431.55
