stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.59,2.23,0,0,0,0
3dpf,2.45,0,0,0,0.61,0.83,0,0
5dpf,0,2.14,0.38,0,1.77,0.85,0.39,0.5
10dpf,1.23,3,0,0.4,0,0,0.47,0
