stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.62,0,0,0,0,0,0,0,0
24hpf,0.85,0,0,0,0,0,0,0,0
2dpf,1.8,3.25,1.19,0.66,0.63,0,0.78,0,0
3dpf,5.26,7.02,0.63,0.31,1.94,0,0,0.33,0
5dpf,2.91,35.96,3.4,0,5.61,0.43,0.29,0.43,0.32
10dpf,5.95,78.82,1.49,0,2.51,0,0,0,0
