stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.77,0,0.9,0,1.57,1.05,1.26,2.75
5dpf,0,0,0,0,0.35,0,0,1.68
10dpf,0,0.5,0,0.64,0,0,0,1.99
