stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.88,0,1.14,1.16,1.47,48.29
3dpf,2.5,0,0,0,0,12.32
5dpf,3.92,0,0.49,1.42,0.96,137.08
10dpf,6.58,0.7,0.39,0.95,0,42.27
