stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.24,0,0,0,0,0,0,0,0,221.33
12hpf,55.6,6.39,4.4,0,17.25,9.91,0,83.85,8.06,160.24
14hpf,13.85,0,0,0,6.08,2.52,0,27.53,0,653.49
16hpf,107.08,5.36,3.37,11.8,39.34,13.11,6.09,34.94,8.92,559.09
19hpf,93.38,0,2.07,19.2,24.72,8.69,0,26.38,1.52,1222.94
24hpf,184.96,0.87,96.86,64.2,82.56,61.09,47.08,4.46,70.06,489.4
2dpf,405.76,13.33,60.06,56.17,187.06,578.76,73.17,19.02,195.56,363.75
3dpf,603.47,31.84,21.88,24.74,18.15,408.35,6.77,0,26.28,106
5dpf,126.3,20.85,83.01,76.63,27.23,466.86,23.28,27.19,61.78,515.61
10dpf,283.95,65.02,40.64,44.76,19.67,349.59,26.21,0,45.95,160.72
