stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,10.85
19hpf,0,0,0,0,0,0,2.37
2dpf,0,0,0,0,0,0,0.59
3dpf,0.54,0.43,0,0,1.15,0,0.4
5dpf,0.32,0,1.78,0.32,1.28,0,51.63
10dpf,0.97,0,3.22,0,0.88,0.46,3.56
