stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.23,1.46,0,1.37,0,4.48
3dpf,21.91,0,0,0.42,0,4.17
5dpf,1.66,0,0,1.07,1,1.31
10dpf,8.94,0,0.53,0,0,0
