stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.91
2dpf,0,0,0,0,0.98,3.2,198.72
3dpf,3.48,0,0,0,0.92,0,13.49
5dpf,1.18,0.55,0.65,0.51,0.87,0.69,160.96
10dpf,3.88,0.92,0.7,0,1.18,0,65.83
