stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1500.9,137.64,9.12,0,299.5,16.27,0,36.11,174.81,6303.76
12hpf,878.66,493.26,0,87.58,837.87,104.82,24.52,64.98,212.47,7107.5
14hpf,642.64,313.02,27.75,182.72,438.79,192.79,18.79,8.76,169.85,9997.11
16hpf,688.39,1062.4,15.62,145.91,340.86,61.57,62.42,10.45,257.52,10045.74
19hpf,220.13,302.64,5.76,128.48,138.11,20.57,43.14,7.92,25.21,10981.92
24hpf,197.82,315.88,28.43,19.77,73.37,41.67,238.78,0,132,4438.32
2dpf,503.92,201.65,26.35,105.01,88.53,90.95,254.5,1.18,24.95,5254.76
3dpf,166.94,213.22,5.35,51.44,10.12,51.27,1.82,0,0,1520.56
5dpf,339.61,601.85,34.9,211.4,13.36,175.07,74.53,3.84,34.56,5338.95
10dpf,180.29,390.28,3.17,135.18,4.41,55.68,113.72,0,12.21,1992.24
