stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1572.07,0,27.69,0,259.44,0,0,26.34,563.92,362.17
12hpf,2410.17,57.71,69.08,78.75,486.56,115.78,3.31,68.97,1023.34,522.71
14hpf,765.43,2.27,70.03,56.52,155.32,48.72,16.37,5.07,195.04,150.72
16hpf,1041.38,25.55,62.42,50.68,279.91,97.66,32.44,23.37,339.14,233.41
19hpf,702.28,1.92,9.79,16.6,50.15,23.91,6.82,1.63,40.33,30.62
24hpf,703.29,8.53,25.92,13.88,117.09,50.36,9.48,0.98,70.07,53.36
2dpf,760.44,20.9,47.14,67.07,218.38,371.13,49.73,4.82,128.03,113.69
3dpf,960.92,22.04,13.49,14.78,14.01,171.62,3.09,0,17.02,33.02
5dpf,156,15.83,72.97,58.76,34.39,411.02,29.32,12.14,87.09,241.73
10dpf,359.53,19.09,48.12,26.02,9.42,181.49,14.71,0.4,43.31,54.05
