stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.23,0,0,0.82,0.86,0.96,1.73
3dpf,88.17,0.33,0.29,0.82,0.4,0,0.51
5dpf,1.91,0,2.29,2.73,1.04,0.51,0.71
10dpf,37.8,0,3.01,1.43,0.71,0,0
