stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0.82,0,0,0,0,0
2dpf,5.23,0.62,1.44,2.98,1.39,0.55,1.19,2.47
3dpf,3.71,0,0.29,0,0.86,0,0.72,0
5dpf,3.06,1.43,3.4,0,5.49,0.48,2.27,0.58
10dpf,1.43,0.61,0.68,0,3.77,0,0.49,1.09
