stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.31,0,0,0,0,0,0,0,0,9.85
12hpf,15.99,5.89,0,0,12.51,4.15,0,6.89,1.85,7.87
14hpf,25.8,0,0,6.11,5.48,5.57,0,13.3,0,10
16hpf,23.12,5.44,2.05,4.64,9.14,2.64,1.66,11.96,3.81,16.46
19hpf,29.88,0,0,3.36,5.12,0,0,101.88,1.66,11.99
24hpf,32.44,2.71,0,10.46,27.89,8.72,0,7.15,7.78,11.52
2dpf,322.38,1.99,18.84,64.35,130.88,341.84,38.16,11.9,61.82,104.93
3dpf,1014.97,12.32,7.03,41.23,37.91,580.44,19.91,0,15.73,47.2
5dpf,261.04,34.05,31.51,137.89,49.74,678.64,94.48,19.61,60,260.32
10dpf,773.33,27.24,16.6,64.93,23.72,450.46,37.3,0,41.73,44.38
