stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.92,0,0,0,0,0
2dpf,0.83,0,0.96,0.52,0,1.35
3dpf,2.43,0,0,0,0.46,0
5dpf,0,0,0,0,0,0.65
10dpf,0,0.53,0,3.37,0,0
