stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
3dpf,6.87,0,0,0,0.32
5dpf,0.79,0,0.49,0.88,0.49
10dpf,1.38,0.69,0.63,0.43,0.85
