stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.58,0,2.47,3.01,3.79,0,0.65,0.57
3dpf,42.8,0,0,0,0.82,0,0,0
5dpf,0.56,0.96,0.85,0,1.92,0.71,0,0.64
10dpf,14.68,0,0,0,0,0,0,0
