stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.55,0,0,0.62,0.67,0,0
3dpf,69.43,0,0,0,0,0.47,0,0.72
5dpf,2.47,0,1.32,0,0.85,3.02,0.76,2.71
10dpf,147.98,2.2,0.98,2.92,0.39,0.6,0.61,0
