stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.92,0,0,0,0,0,0
3dpf,0,0,0.72,0,0,0.67,0
5dpf,0,1.25,1.19,1.5,5.18,0.38,6.8
10dpf,0,0,1.09,0,2.12,0,0.47
