stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,3.34
19hpf,1.9,0,0,0,0,0,0,0,0
2dpf,0.55,0,2.19,0,0,0,0,0.68,15.62
3dpf,5.56,0,5.21,0,0.68,0,0,0,9.3
5dpf,2.42,1.65,24.09,1.95,19.03,0.48,0.61,1.32,75.49
10dpf,6.12,0,3.34,1.8,0,1.26,0,0.65,24.09
