stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,8.43,0,0,0,0
19hpf,1.93,0,0,0,0,0,0,0,0
2dpf,3.32,0,0,0,0,1.5,0.6,0.79,0
3dpf,3.97,0,0.76,0,0,0.44,0,0,0.3
5dpf,3.12,0.36,0,1.74,0,4.7,0,1.48,14.97
10dpf,0.76,2.96,0,0,0,0.46,0,0.74,3.79
