stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.64,0.96,5.6,7.26,0.92,0,1.6
3dpf,5.07,0.49,0,3.81,0.91,0.63,1.05
5dpf,0.79,0.56,0,6.88,0,0,4.28
10dpf,1.24,0,0,1.7,0,0,0
