stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.73,0,0,0.65,0,0.48,0,5.12
3dpf,12.92,0,0.58,0,0,0,0,0
5dpf,52.48,1.06,0,0,4.61,0.74,1.03,0.86
10dpf,21.9,0.82,0,0,0.97,0,0,0
