stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1745.86,63.22,13.68,0,382.9,18.81,0,64.89,917.9,658.81
12hpf,3333.74,136.42,33.23,104.76,1023.66,164.69,6.85,158.34,1557.89,1147.39
14hpf,2395.24,42.72,66.63,130.1,572.86,231.18,28.53,38.62,812.51,710.32
16hpf,3443.27,140.4,176.41,267.38,1337.51,472.34,115.9,145.44,1448.54,1598.78
19hpf,3834.6,25.53,38.85,124.1,587.48,185.19,114.66,37.39,370.51,681.89
24hpf,3512.96,41.02,239.97,183.6,1014.91,413.5,189.24,14.92,681.22,687.76
2dpf,1455.98,39.29,134.38,132.81,711.96,1013.62,209.55,5.37,308.32,382.21
3dpf,2547.82,54.65,28.53,58.61,54.66,663.23,28.88,0,61.7,112.06
5dpf,277.4,29.54,91.31,111.94,66.44,556.51,59.51,18.19,127.96,384
10dpf,715.27,53.45,78.19,76.93,12.94,179.07,13.87,0.59,22.98,62.42
