stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.43,5.08,1.44,0,0
3dpf,16.2,0,0,0,6.48,0,0,0
5dpf,1.08,0.34,1.32,0.67,9.59,0.55,0,0.3
10dpf,11.34,0.38,0,0,6.73,0.76,1.13,0
