stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.66,0,0,0,2.12
3dpf,0.39,0.31,9.65,0,0
5dpf,0,0,4.84,0,0
10dpf,0,0,4.62,0.5,0
