stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.84,0,0.88,0
2dpf,0.62,0,0,0.68,0.66,0,0
3dpf,11.37,0,0,0.43,4.42,0,2.47
5dpf,0,0.61,0.88,0,2.45,0.29,5.3
10dpf,5.78,0.43,0.4,0,2.1,0.69,0
