stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.01,7.88,2.74,3.1,0.61,4.61
3dpf,1.88,0,0,1.42,0,0
5dpf,0.69,0,0,0,0,0
10dpf,0.5,0,0,0,0,0
