stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.75,0,0,0,0,0,0,0,0,0
12hpf,0,1.81,0,0,9.44,4.88,0,0,0,2.04
14hpf,2.79,0,0,2.54,3.39,0,0,0,0,0
16hpf,0,0,0,0,2.44,3.35,0,0,2.16,0
19hpf,0,0,0,0,5.99,1.86,0,0,0,0
24hpf,0.96,0.92,2.55,1.97,0.93,1.76,0,0,0.94,4.75
2dpf,194.73,3.18,20.22,29.86,40.2,143.24,15.14,6.15,20.06,33.7
3dpf,218.63,1.14,6.22,7.55,3.14,188.28,1.11,0,3.27,12.61
5dpf,86.35,3.5,48.16,22.21,18.17,264.2,11.9,0.68,23.25,79.1
10dpf,185.58,10.55,27.55,16.03,13.19,178.21,16.89,0,20.72,45.5
