stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.38,0,0.52,0,2.55,0,0,1.32
3dpf,10.68,0,0,0,0.92,0,0,0.37
5dpf,3.67,0.74,1.28,0.76,3.56,1.43,0,7
10dpf,12.17,0,0,0,0.64,0,0.53,0
