stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4147.21,77.79,100.64,0,854,68.64,0,73.33,1164.29,1597.93
12hpf,14395.35,494.42,104.19,435.54,3762.85,656.21,39.95,598.02,5644.49,4575.46
14hpf,7701.39,139.13,434.21,424.81,1573.7,669.3,105.04,124.04,2173.26,3283.76
16hpf,8085.4,441.01,494.87,665.14,2917.65,1117.75,286.5,235.59,2530.65,4399.19
19hpf,11177.82,132.47,93.44,421.58,1614.81,611.99,284.44,68.36,433.5,5143.69
24hpf,15608.12,457.99,1462.29,1324.78,4369.9,1676.64,1126.18,70.76,1962.43,4287.64
2dpf,7859.89,293.27,533.86,1560.41,3751.7,5265.29,3137.29,103.12,1441.05,5512.53
3dpf,14836.97,495.19,241.59,559.22,624.99,5552.84,726.93,6.64,359.78,1551.96
5dpf,2026.55,575.88,710.85,2255.99,910.45,8461.27,2464.69,234.83,1103.79,7517.52
10dpf,7658.09,941.8,414.49,1668.51,808.1,8188.8,1278.33,25.13,868.64,1928.76
