stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.83,0
2dpf,0,1.58,0,0,0,0,0,0.62
3dpf,0,2.26,0.64,0,0.31,0.6,0,0.44
5dpf,0,12.12,2.07,0.35,1.19,0.37,0.77,2.7
10dpf,2.52,39.3,0,0,0,0,0,0.6
