stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
3dpf,0,0,0,1.66,1.9
5dpf,1.17,0.44,0.75,2.27,6.67
10dpf,0.9,0.43,0,0,3.07
