stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.81,0,0,0,3.41,1.18,2.07,1.53
3dpf,2.51,0,0,0,0,2.88,0,0
5dpf,4.68,0,0.52,0,0,2.98,0,0.64
10dpf,3.52,1.52,1.18,2.37,0,2.63,0,0.37
