stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,0,0,5.55,0
24hpf,3.31,0.95,0,0,0.94,0
2dpf,1.98,0,0,1.37,1.06,0
3dpf,87.22,0,1.2,0.4,0,0
5dpf,1.45,0,0,0,2.63,0.88
10dpf,21.62,0,0.57,0,1.91,0
