stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,1.8,0,0
2dpf,18.21,0.99,3.61,3.85,2.22,0,0,0.64,0
3dpf,21.72,0,0,0,4.2,0,0,0.6,0.39
5dpf,2.77,0,0,0,2.38,0.74,0.36,0,0.61
10dpf,7.15,0.38,0.57,0,4.23,0,0,0.58,0
