stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0,0,2.09,3.23,0
3dpf,4.1,0,0,10.73,0.34
5dpf,0,0,0,2.04,0
10dpf,3.45,0.4,0.59,11.29,0.91
