stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.83
14hpf,0,0,0,2.48,0,0,0,0,7.02
19hpf,1.81,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0.88,0,0,0,0
2dpf,10.91,0.84,0,9.46,34.2,78.86,0.51,3.12,20.31
3dpf,7.26,0.72,0,0,6.43,37.6,0,0,0.33
5dpf,6.17,1.75,0.65,3.52,2.79,24.38,0,0.5,9.28
10dpf,4.99,0,0.4,1.03,0.48,25.34,0,0,0
