stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.93,0
2dpf,24.61,1.02,3.61,6.12,5.87,1.28,0,3.06,4.29
3dpf,9.13,0,0,0,2.06,0,0,0,0.8
5dpf,4.25,1.77,0.61,0.85,7.63,1.69,0.38,1.14,2.87
10dpf,5.15,2.56,0.92,0,1.7,0,0,0.42,0.66
