stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.26,0,0,1.26,0,0.61
3dpf,14,0,0,0.89,0.35,0
5dpf,1.43,0,0,2.47,0,0.3
10dpf,21.51,0.73,2.07,0,1.33,0
