stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.41,0,0,0,0,3.15,0.86,0,0,0
3dpf,149.89,0,0,0,1.07,9.54,0,0,1.15,0
5dpf,5.63,0,0.74,0.32,1.81,34.2,1.55,1.06,0.73,2.84
10dpf,169.2,2.02,0,0.41,0.52,11.11,0,0,0,1.17
