stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.71,0,0,0,10.02,0,0,0,10.08,0
12hpf,3.52,3.69,0,0,2.38,0,0,3.87,0,3.73
14hpf,8.02,0,0,5.72,5.88,0,0,22.35,0,30.76
16hpf,10.77,1.84,0,10.3,3.69,0,0,17.42,3.85,11.14
19hpf,16.6,0,0,3.86,4.45,0,0,35.64,4.73,1.99
24hpf,27.1,2.14,0,5.06,11.02,14.94,8,2.98,14.41,14.56
2dpf,434.39,7.81,49.9,113.51,162.76,370.14,59.95,16.14,80.65,418.41
3dpf,2169.6,13.11,14.9,55.28,35.28,412.18,22.17,0,24.53,141.42
5dpf,338.01,29.72,72.83,247.45,95.95,911.46,136.84,138.05,136.95,909.18
10dpf,1331.12,25.97,59.93,134.14,40.17,547.17,57.44,4,47.44,154.88
