stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,2.3,0,0,0,0,0,1.05
3dpf,1.1,3.38,0,0,0,0,0,0
5dpf,1.06,1.37,0.61,1.06,1.08,2.49,0.66,0.78
10dpf,0.95,4.68,0,0,0,1.13,0,0
