stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.49,0,0,0,0,0,0
2dpf,3.08,0,0,1.86,2.37,0,0
3dpf,48.39,0,0,2.63,0,0,0
5dpf,9.28,0,0,0.88,1.57,0,1.19
10dpf,41.68,0.79,0.4,0,1.23,1.2,0
