stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,1.89,0,0,0,0
19hpf,0,0,0,0,0,0,1.85
24hpf,0,0,0,0,0,0,1.11
2dpf,1.38,0,0,0,2.22,1.51,0.56
3dpf,1.57,0,0,0.37,1.36,0,0.8
5dpf,0,1.46,0,0,1.8,0,2.48
10dpf,0.61,0,0,0,0,0.88,0
