stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.11,0.94,2.01,0.86,0.51,0.63,0.6
3dpf,3.94,0,0.32,0,0.33,0,0.7
5dpf,0,3.65,1.02,1.35,0,0,1.98
10dpf,0.38,0.9,0,1.43,0,0,0
