stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,28.99,0,0,0,0,0,0,0,0,0
12hpf,90.37,0,0,0,0,0,0,12.91,0,6.39
14hpf,770.95,0,0,0,0,4.91,0,7.84,2.51,80.23
16hpf,915.89,0,0,0,9.49,17.41,0,68.26,14.48,107.79
19hpf,959.51,0,0,1.75,5.48,18.24,1.62,17.8,7.57,107.98
24hpf,222.1,0,0.89,5.62,5.78,12.55,1.77,0,5.91,15.98
2dpf,1001.45,3.73,22.59,15.8,49.06,173.05,31.19,2.01,16.96,46.43
3dpf,4812.96,28.44,11.4,18.21,14.12,169.44,27.36,0,9.65,33.76
5dpf,1102.02,24.6,9.24,79.51,15.16,195.06,186.97,5.9,32.32,66.87
10dpf,3181.76,31.6,29.19,53.52,4.7,96.67,29.43,0,11.84,18.07
