stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,8.79,0,0,0,0,0,0,0,0
12hpf,2.47,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,1.62,0
24hpf,0,0,0,0,0,0,0.9,0.92,0
2dpf,13.45,0.52,0,6.47,0.81,4.07,1.09,1.51,0
3dpf,123.23,0,0.58,0.33,0.82,14.39,0,0,0
5dpf,6.82,0,0,0.67,0.43,13.63,8.21,1.48,0.39
10dpf,36.73,0.98,0,0,0,1.94,0.42,0,0
