stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0.88,0.93,0,0,0
2dpf,1.74,0,0,54.86,1.18,0.72,0,0
3dpf,0.51,0,0.33,10.15,0,0.32,0,0
5dpf,0,1.12,1.9,37.36,0,0.72,0.8,0.55
10dpf,0.48,0,0,16.79,0,0,0,0
