stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.96,2.83,0.94,0,0,5.55
3dpf,2.2,0,0,0.9,0,0,0
5dpf,0,1.21,0,1.68,0,0,1.42
10dpf,3.05,0,0,2.07,0.44,0.67,0
