stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,7.04,0,0,0,0,0,4.15,0
14hpf,108.78,0,0,0,2.56,0,10.45,0
16hpf,124.02,0,0,0,1.66,0,22.12,3.65
19hpf,293.3,0,0,1.76,0,3.37,3.51,2.27
24hpf,24.78,0,0,5.41,0,0,0,0.9
2dpf,0.86,0,2.48,2.62,0,0,0,1.5
3dpf,52.88,0,0.36,6.62,0,0,0.63,1.91
5dpf,5.19,1.13,1.09,7.63,0,0,0,9.74
10dpf,6.85,0,0.42,7.08,0,0,1.01,0.39
